time,x,y,z,force,res
7.796120296,0.246846,8.91856e-05,0.345425,0.0502906,0
7.816168346,0.246846,8.91856e-05,0.345425,0.0502928,0
7.836134588,0.247,-5.59675e-06,0.345279,0.050309,0
7.856132400,0.247,-5.59675e-06,0.345279,0.0503216,0
7.876134346,0.247077,-5.45405e-06,0.345222,0.0503091,0
7.896141530,0.247077,-0.000100268,0.345028,0.0503349,0
7.916118907,0.247077,-0.000100268,0.345028,0.0503555,0
7.936117697,0.247,-0.000289642,0.345135,0.0503344,0
7.956120464,0.247,-0.000289642,0.345135,0.0503401,0
7.976135705,0.246923,-5.48304e-06,0.345115,0.050321,0
7.996130316,0.24723,8.92801e-05,0.344805,0.0503075,0
8.016143031,0.24723,8.92801e-05,0.344805,0.0503222,0
8.036123111,0.246692,-5.36544e-06,0.345657,0.050306,0
8.056138204,0.246692,-5.36544e-06,0.345657,0.0503111,0
8.076158459,0.246692,-0.000194535,0.345782,0.0503376,0
8.096135336,0.246923,-5.46183e-06,0.345328,0.0503375,0
8.116090198,0.246923,-5.46183e-06,0.345328,0.0503511,0
8.136148505,0.246846,0.000183883,0.34526,0.0503527,0
8.156132186,0.246846,0.000183883,0.34526,0.050368,0
8.176136548,0.246769,0.000278508,0.345502,0.0503547,0
8.196137881,0.24723,0.000184117,0.344642,0.0503283,0
8.216135107,0.24723,0.000184117,0.344642,0.0503284,0
8.236168368,0.246846,0.000183892,0.345309,0.0503533,0
8.256134178,0.246846,0.000183892,0.345309,0.050345,0
8.276139946,0.247077,-5.46787e-06,0.345154,0.0503445,0
8.296115053,0.246615,-0.000194499,0.345744,0.0503634,0
8.316118294,0.246615,-0.000194499,0.345744,0.0503475,0
8.336121556,0.247077,-0.000100243,0.345115,0.0503451,0
8.356137285,0.247077,-0.000100243,0.345115,0.0503407,0
8.376161741,0.246923,-0.000100122,0.345241,0.0503291,0
8.396168472,0.246923,-5.44715e-06,0.345183,0.0503462,0
8.416187211,0.246923,-5.44715e-06,0.345183,0.050366,0
8.436115110,0.246923,-0.000194876,0.34527,0.0503685,0
8.456128956,0.246923,-0.000194876,0.34527,0.0503633,0
8.476126870,0.247,-5.49127e-06,0.345183,0.0503667,0
8.496119758,0.246923,-5.48304e-06,0.345115,0.0503475,0
8.516155134,0.246923,-5.48304e-06,0.345115,0.0503194,0
8.536216427,0.247077,-5.49296e-06,0.345067,0.0503208,0
8.556116835,0.247077,-5.49296e-06,0.345067,0.050332,0
8.576139416,0.246846,-5.4186e-06,0.345396,0.0503419,0
8.596147083,0.246923,-5.39997e-06,0.345415,0.050359,0
8.616123189,0.246923,-5.39997e-06,0.345415,0.0503609,0
